service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
19010_20260420,1,1,1,1,1,1,0,20260420,20260425
19010_20260427,1,1,1,1,1,1,0,20260427,20260502
19010_20260504,1,1,1,1,1,1,0,20260504,20260509
19010_20260511,1,1,1,1,1,1,1,20260511,20260523
19010_20260525,1,1,1,1,1,1,0,20260525,20260530
19010_20260601,1,1,1,1,1,1,1,20260601,20261212
19011_20260420,1,1,1,1,1,1,0,20260420,20260425
19011_20260427,1,1,1,1,1,1,0,20260427,20260502
19011_20260504,1,1,1,1,1,1,0,20260504,20260509
19011_20260511,1,1,1,1,1,1,1,20260511,20260523
19011_20260525,1,1,1,1,1,1,0,20260525,20260530
19011_20260601,1,1,1,1,1,1,1,20260601,20261212
19012_20260420,1,1,1,1,1,1,0,20260420,20260425
19012_20260427,1,1,1,1,1,1,0,20260427,20260502
19012_20260504,1,1,1,1,1,1,0,20260504,20260509
19012_20260511,1,1,1,1,1,1,1,20260511,20260523
19012_20260525,1,1,1,1,1,1,0,20260525,20260530
19012_20260601,1,1,1,1,1,1,1,20260601,20261212
19013_20260420,1,1,1,1,1,1,0,20260420,20260425
19013_20260427,1,1,1,1,1,1,0,20260427,20260502
19013_20260504,1,1,1,1,1,1,0,20260504,20260509
19013_20260511,1,1,1,1,1,1,1,20260511,20260523
19013_20260525,1,1,1,1,1,1,0,20260525,20260530
19013_20260601,1,1,1,1,1,1,1,20260601,20261212
19014_20260425,0,0,0,0,0,1,0,20260425,20260425
19014_20260501,0,0,0,0,1,1,0,20260501,20260502
19014_20260509,0,0,0,0,0,1,0,20260509,20260509
19014_20260516,0,0,0,0,0,1,1,20260516,20260523
19014_20260530,0,0,0,0,0,1,0,20260530,20260530
19014_20260601,1,1,1,1,0,1,1,20260601,20261212
19015_20260425,0,0,0,0,0,1,0,20260425,20260425
19015_20260501,0,0,0,0,1,1,0,20260501,20260502
19015_20260509,0,0,0,0,0,1,0,20260509,20260509
19015_20260516,0,0,0,0,0,1,1,20260516,20260523
19015_20260530,0,0,0,0,0,1,0,20260530,20260530
19015_20260601,1,1,1,1,0,1,1,20260601,20261212
19016_20260425,0,0,0,0,0,1,0,20260425,20260425
19016_20260501,0,0,0,0,1,1,0,20260501,20260502
19016_20260509,0,0,0,0,0,1,0,20260509,20260509
19016_20260516,0,0,0,0,0,1,1,20260516,20260523
19016_20260530,0,0,0,0,0,1,0,20260530,20260530
19016_20260601,1,1,1,1,0,1,1,20260601,20261212
19017_20260425,0,0,0,0,0,1,0,20260425,20260425
19017_20260501,0,0,0,0,1,1,0,20260501,20260502
19017_20260509,0,0,0,0,0,1,0,20260509,20260509
19017_20260516,0,0,0,0,0,1,1,20260516,20260523
19017_20260530,0,0,0,0,0,1,0,20260530,20260530
19017_20260601,1,1,1,1,0,1,1,20260601,20261212
19018_20260425,0,0,0,0,0,1,0,20260425,20260425
19018_20260501,0,0,0,0,1,1,0,20260501,20260502
19018_20260509,0,0,0,0,0,1,0,20260509,20260509
19018_20260516,0,0,0,0,0,1,1,20260516,20260523
19018_20260530,0,0,0,0,0,1,0,20260530,20260530
19018_20260601,1,1,1,1,0,1,1,20260601,20261212
19019_20260425,0,0,0,0,0,1,0,20260425,20260425
19019_20260501,0,0,0,0,1,1,0,20260501,20260502
19019_20260509,0,0,0,0,0,1,0,20260509,20260509
19019_20260516,0,0,0,0,0,1,1,20260516,20260523
19019_20260530,0,0,0,0,0,1,0,20260530,20260530
19019_20260601,1,1,1,1,0,1,1,20260601,20261212
19020_20260425,0,0,0,0,0,1,0,20260425,20260425
19020_20260501,0,0,0,0,1,1,0,20260501,20260502
19020_20260509,0,0,0,0,0,1,0,20260509,20260509
19020_20260516,0,0,0,0,0,1,1,20260516,20260523
19020_20260530,0,0,0,0,0,1,0,20260530,20260530
19020_20260601,1,1,1,1,0,1,1,20260601,20261212
19021_20260413,1,1,1,1,1,1,1,20260413,20261212
19022_20260425,0,0,0,0,0,1,0,20260425,20260425
19022_20260501,0,0,0,0,1,1,0,20260501,20260502
19022_20260509,0,0,0,0,0,1,0,20260509,20260509
19022_20260516,0,0,0,0,0,1,1,20260516,20260523
19022_20260530,0,0,0,0,0,1,0,20260530,20260530
19022_20260601,1,1,1,1,0,1,1,20260601,20261212
19023_20260413,1,1,1,1,1,1,1,20260413,20261212
19024_20260413,1,1,1,1,1,1,1,20260413,20261212
19025_20260413,1,1,1,1,1,1,1,20260413,20261212
19026_20260413,1,1,1,1,1,1,1,20260413,20261212
19027_20260413,1,1,1,1,1,1,1,20260413,20261212
19028_20260413,1,1,1,1,1,1,1,20260413,20261212
19029_20260413,1,1,1,1,1,1,1,20260413,20261212
19030_20260413,1,1,1,1,1,1,1,20260413,20261212
19031_20260413,1,1,1,1,1,1,1,20260413,20261212
19032_20260413,1,1,1,1,1,1,1,20260413,20261212
19033_20260413,1,1,1,1,1,1,1,20260413,20261212
19034_20260413,1,1,1,1,1,1,1,20260413,20261212
19035_20260413,1,1,1,1,1,1,1,20260413,20261212
19036_20260413,1,1,1,1,1,1,1,20260413,20261212
19037_20260413,1,1,1,1,1,1,1,20260413,20261212
19038_20260413,1,1,1,1,1,1,1,20260413,20261212
19039_20260413,1,1,1,1,1,1,1,20260413,20261212
19040_20260413,1,1,1,1,1,1,1,20260413,20261212
19041_20260413,1,1,1,1,1,1,1,20260413,20261212
19042_20260413,1,1,1,1,1,1,1,20260413,20261212
19043_20260413,1,1,1,1,1,1,1,20260413,20261212
19044_20260413,1,1,1,1,1,1,1,20260413,20261212
19045_20260413,1,1,1,1,1,1,1,20260413,20261212
19046_20260413,1,1,1,1,1,1,1,20260413,20261212
19047_20260413,1,1,1,1,1,1,1,20260413,20261212
19048_20260413,1,1,1,1,1,1,1,20260413,20261212
19049_20260413,1,1,1,1,1,1,1,20260413,20261212
19050_20260413,1,1,1,1,1,1,1,20260413,20261212
19051_20260413,1,1,1,1,1,1,1,20260413,20261212
19052_20260413,1,1,1,1,1,1,1,20260413,20261212
19053_20260413,1,1,1,1,1,1,1,20260413,20261212
19054_20260413,1,1,1,1,1,1,1,20260413,20261212
19055_20260413,1,1,1,1,1,1,1,20260413,20261212
19056_20260413,1,1,1,1,1,1,1,20260413,20261212
19057_20260413,1,1,1,1,1,1,1,20260413,20261212
19058_20260413,1,1,1,1,1,1,1,20260413,20261212
19059_20260413,1,1,1,1,1,1,1,20260413,20261212
19060_20260413,1,1,1,1,1,1,1,20260413,20261212
19061_20260413,1,1,1,1,1,1,1,20260413,20261212
19062_20260413,1,1,1,1,1,1,1,20260413,20261212
19063_20260413,1,1,1,1,1,1,1,20260413,20261212
19064_20260413,1,1,1,1,1,1,1,20260413,20261212
19065_20260413,1,1,1,1,1,1,1,20260413,20261212
19066_20260413,1,1,1,1,1,1,1,20260413,20261212
19067_20260413,1,1,1,1,1,1,1,20260413,20261212
19068_20260413,1,1,1,1,1,1,1,20260413,20261212
19069_20260413,1,1,1,1,1,1,1,20260413,20261212
19070_20260413,1,1,1,1,1,1,1,20260413,20261212
19071_20260413,1,1,1,1,1,1,1,20260413,20261212
19072_20260413,1,1,1,1,1,1,1,20260413,20261212
19073_20260413,1,1,1,1,1,1,1,20260413,20261212
19074_20260413,1,1,1,1,1,1,1,20260413,20261212
19075_20260413,1,1,1,1,1,1,1,20260413,20261212
19076_20260413,1,1,1,1,1,1,1,20260413,20261212
19077_20260413,1,1,1,1,1,1,1,20260413,20261212
19078_20260413,1,1,1,1,1,1,1,20260413,20261212
19079_20260413,1,1,1,1,1,1,1,20260413,20261212
19080_20260413,1,1,1,1,1,1,1,20260413,20261212
19081_20260413,1,1,1,1,1,1,1,20260413,20261212
19082_20260413,1,1,1,1,1,1,1,20260413,20261212
19083_20260413,1,1,1,1,1,1,1,20260413,20261212
19084_20260413,1,1,1,1,1,1,1,20260413,20261212
19085_20260413,1,1,1,1,1,1,1,20260413,20261212
19086_20260413,1,1,1,1,1,1,1,20260413,20261212
19087_20260425,0,0,0,0,0,1,0,20260425,20260425
19087_20260501,0,0,0,0,1,1,0,20260501,20260502
19087_20260509,0,0,0,0,0,1,0,20260509,20260509
19087_20260516,0,0,0,0,0,1,1,20260516,20260523
19087_20260530,0,0,0,0,0,1,0,20260530,20260530
19087_20260601,1,1,1,1,0,1,1,20260601,20261212
19088_20260413,1,1,1,1,1,1,1,20260413,20261212
19089_20260425,0,0,0,0,0,1,0,20260425,20260425
19089_20260501,0,0,0,0,1,1,0,20260501,20260502
19089_20260509,0,0,0,0,0,1,0,20260509,20260509
19089_20260516,0,0,0,0,0,1,1,20260516,20260523
19089_20260530,0,0,0,0,0,1,0,20260530,20260530
19089_20260601,1,1,1,1,0,1,1,20260601,20261212
19090_20260425,0,0,0,0,0,1,0,20260425,20260425
19090_20260501,0,0,0,0,1,1,0,20260501,20260502
19090_20260509,0,0,0,0,0,1,0,20260509,20260509
19090_20260516,0,0,0,0,0,1,1,20260516,20260523
19090_20260530,0,0,0,0,0,1,0,20260530,20260530
19090_20260601,1,1,1,1,0,1,1,20260601,20261212
19091_20260420,1,1,1,1,1,0,0,20260420,20260424
19091_20260427,1,1,1,1,1,0,0,20260427,20260501
19091_20260504,1,1,1,1,1,0,0,20260504,20260508
19091_20260511,1,1,1,1,1,0,0,20260511,20260515
19091_20260518,1,1,1,1,1,0,0,20260518,20260522
19091_20260524,1,1,1,1,1,0,1,20260524,20260529
19091_20260601,1,1,1,1,1,1,1,20260601,20261212
19093_20260301,1,1,1,1,1,0,0,20260301,20261212
19094_20260425,0,0,0,0,0,1,0,20260425,20260425
19094_20260501,0,0,0,0,1,1,0,20260501,20260502
19094_20260509,0,0,0,0,0,1,0,20260509,20260509
19094_20260516,0,0,0,0,0,1,1,20260516,20260523
19094_20260530,0,0,0,0,0,1,0,20260530,20260530
19094_20260601,1,1,1,1,0,1,1,20260601,20261212
19095_20260501,0,0,0,0,1,0,0,20260501,20260501
19095_20260524,0,0,0,0,0,0,1,20260524,20260524
19095_20260601,1,1,1,1,0,1,1,20260601,20261212
19096_20260301,1,1,1,1,1,0,0,20260301,20261212
19097_20260301,1,1,1,1,1,0,0,20260301,20261212
19098_20260301,1,1,1,1,1,0,0,20260301,20261212
19099_20260601,1,1,1,1,1,1,1,20260601,20261212
19100_20260501,0,0,0,0,1,0,0,20260501,20260501
19100_20260524,0,0,0,0,0,0,1,20260524,20260524
19100_20260601,1,1,1,1,0,1,1,20260601,20261212
19101_20260601,1,1,1,1,1,1,1,20260601,20261212
19102_20260420,1,1,1,1,1,0,0,20260420,20260424
19102_20260427,1,1,1,1,1,0,0,20260427,20260501
19102_20260504,1,1,1,1,1,0,0,20260504,20260508
19102_20260511,1,1,1,1,1,0,0,20260511,20260515
19102_20260518,1,1,1,1,1,0,0,20260518,20260522
19102_20260524,1,1,1,1,1,0,1,20260524,20260529
19102_20260601,1,1,1,1,1,1,1,20260601,20261212
19103_20260601,1,1,1,1,1,1,1,20260601,20261212
19104_20260601,1,1,1,1,1,1,1,20260601,20261212
19105_20260601,1,1,1,1,1,1,1,20260601,20261212
19106_20260601,1,1,1,1,1,1,1,20260601,20261212
19107_20260601,1,1,1,1,1,1,1,20260601,20261212
19108_20260601,1,1,1,1,1,1,1,20260601,20261212
19110_20260601,1,1,1,1,1,1,1,20260601,20261212
19200_20260301,1,1,1,1,1,0,0,20260301,20261212
19201_20260301,1,1,1,1,1,0,0,20260301,20261212
19202_20260301,1,1,1,1,1,0,0,20260301,20261212
19203_20260301,1,1,1,1,1,0,0,20260301,20261212
19204_20260301,1,1,1,1,1,0,0,20260301,20261212
19205_20260301,1,1,1,1,1,0,0,20260301,20261212
19206_20260301,1,1,1,1,1,0,0,20260301,20261212
19207_20260301,1,1,1,1,1,0,0,20260301,20261212
19208_20260301,1,1,1,1,1,0,0,20260301,20261212
19209_20260301,1,1,1,1,1,0,0,20260301,20261212
19210_20260301,1,1,1,1,1,0,0,20260301,20261212
19211_20260301,1,1,1,1,1,0,0,20260301,20261212
19212_20260301,1,1,1,1,1,0,0,20260301,20261212
19213_20260301,1,1,1,1,1,0,0,20260301,20261212
19214_20260301,1,1,1,1,1,0,0,20260301,20261212
19215_20260301,1,1,1,1,1,0,0,20260301,20261212
19216_20260301,1,1,1,1,1,0,0,20260301,20261212
19217_20260301,1,1,1,1,1,0,0,20260301,20261212
19218_20260301,1,1,1,1,1,0,0,20260301,20261212
19219_20260301,1,1,1,1,1,0,0,20260301,20261212
19220_20260301,1,1,1,1,1,0,0,20260301,20261212
19221_20260301,1,1,1,1,1,0,0,20260301,20261212
19222_20260301,1,1,1,1,1,0,0,20260301,20261212
19223_20260301,1,1,1,1,1,0,0,20260301,20261212
19224_20260301,1,1,1,1,1,0,0,20260301,20261212
19225_20260301,1,1,1,1,1,0,0,20260301,20261212
19226_20260301,1,1,1,1,1,0,0,20260301,20261212
19227_20260301,1,1,1,1,1,0,0,20260301,20261212
19228_20260301,1,1,1,1,1,0,0,20260301,20261212
19229_20260301,1,1,1,1,1,0,0,20260301,20261212
19230_20260301,1,1,1,1,1,0,0,20260301,20261212
19231_20260301,1,1,1,1,1,0,0,20260301,20261212
19232_20260301,1,1,1,1,1,0,0,20260301,20261212
19233_20260301,1,1,1,1,1,0,0,20260301,20261212
19234_20260301,1,1,1,1,1,0,0,20260301,20261212
19235_20260301,1,1,1,1,1,0,0,20260301,20261212
19236_20260301,1,1,1,1,1,0,0,20260301,20261212
19237_20260301,1,1,1,1,1,0,0,20260301,20261212
19238_20260301,1,1,1,1,1,0,0,20260301,20261212
19239_20260301,1,1,1,1,1,0,0,20260301,20261212
19240_20260301,1,1,1,1,1,0,0,20260301,20261212
19241_20260301,1,1,1,1,1,0,0,20260301,20261212
19242_20260301,1,1,1,1,1,0,0,20260301,20261212
19243_20260301,1,1,1,1,1,0,0,20260301,20261212
19244_20260301,1,1,1,1,1,0,0,20260301,20261212
19245_20260301,1,1,1,1,1,0,0,20260301,20261212
19246_20260301,1,1,1,1,1,0,0,20260301,20261212
19247_20260301,1,1,1,1,1,0,0,20260301,20261212
19248_20260301,1,1,1,1,1,0,0,20260301,20261212
19249_20260301,1,1,1,1,1,0,0,20260301,20261212
19250_20260301,1,1,1,1,1,0,0,20260301,20261212
19251_20260301,1,1,1,1,1,0,0,20260301,20261212
19252_20260301,1,1,1,1,1,0,0,20260301,20261212
19600_20260301,1,1,1,1,1,0,0,20260301,20261212
19601_20260301,1,1,1,1,1,0,0,20260301,20261212
19602_20260301,1,1,1,1,1,0,0,20260301,20261212
19603_20260301,1,1,1,1,1,0,0,20260301,20261212
19604_20260301,1,1,1,1,1,0,0,20260301,20261212
19605_20260301,1,1,1,1,1,0,0,20260301,20261212
19606_20260301,1,1,1,1,1,0,0,20260301,20261212
19607_20260301,1,1,1,1,1,0,0,20260301,20261212
19608_20260301,1,1,1,1,1,0,0,20260301,20261212
19609_20260301,1,1,1,1,1,0,0,20260301,20261212
19610_20260301,1,1,1,1,1,0,0,20260301,20261212
19611_20260301,1,1,1,1,1,0,0,20260301,20261212
19612_20260301,1,1,1,1,1,0,0,20260301,20261212
19613_20260301,1,1,1,1,1,0,0,20260301,20261212
19614_20260301,1,1,1,1,1,0,0,20260301,20261212
19615_20260301,1,1,1,1,1,0,0,20260301,20261212
19616_20260301,1,1,1,1,1,0,0,20260301,20261212
19617_20260301,1,1,1,1,1,0,0,20260301,20261212
19618_20260301,1,1,1,1,1,0,0,20260301,20261212
19619_20260301,1,1,1,1,1,0,0,20260301,20261212
19620_20260301,1,1,1,1,1,0,0,20260301,20261212
19621_20260301,1,1,1,1,1,0,0,20260301,20261212
19622_20260301,1,1,1,1,1,0,0,20260301,20261212
19623_20260301,1,1,1,1,1,0,0,20260301,20261212
19624_20260301,1,1,1,1,1,0,0,20260301,20261212
19625_20260301,1,1,1,1,1,0,0,20260301,20261212
19626_20260301,1,1,1,1,1,0,0,20260301,20261212
19627_20260301,1,1,1,1,1,0,0,20260301,20261212
19628_20260301,1,1,1,1,1,0,0,20260301,20261212
19629_20260301,1,1,1,1,1,0,0,20260301,20261212
19630_20260301,1,1,1,1,1,0,0,20260301,20261212
19631_20260301,1,1,1,1,1,0,0,20260301,20261212
19632_20260301,1,1,1,1,1,0,0,20260301,20261212
19633_20260301,1,1,1,1,1,0,0,20260301,20261212
19634_20260301,1,1,1,1,1,0,0,20260301,20261212
19635_20260301,1,1,1,1,1,0,0,20260301,20261212
19636_20260301,1,1,1,1,1,0,0,20260301,20261212
19637_20260301,1,1,1,1,1,0,0,20260301,20261212
19638_20260301,1,1,1,1,1,0,0,20260301,20261212
19639_20260301,1,1,1,1,1,0,0,20260301,20261212
19640_20260301,1,1,1,1,1,0,0,20260301,20261212
19641_20260301,1,1,1,1,1,0,0,20260301,20261212
19642_20260301,1,1,1,1,1,0,0,20260301,20261212
19643_20260301,1,1,1,1,1,0,0,20260301,20261212
19644_20260301,1,1,1,1,1,0,0,20260301,20261212
19645_20260301,1,1,1,1,1,0,0,20260301,20261212
19646_20260301,1,1,1,1,1,0,0,20260301,20261212
19647_20260301,1,1,1,1,1,0,0,20260301,20261212
19648_20260301,1,1,1,1,1,0,0,20260301,20261212
19649_20260301,1,1,1,1,1,0,0,20260301,20261212
19650_20260301,1,1,1,1,1,0,0,20260301,20261212
19651_20260301,1,1,1,1,1,0,0,20260301,20261212
19652_20260301,1,1,1,1,1,0,0,20260301,20261212
19653_20260301,1,1,1,1,1,0,0,20260301,20261212
21723_20260411,0,0,0,0,0,1,0,20260411,20260425
21723_20260509,0,0,0,0,0,1,0,20260509,20260516
21810_20260412,1,1,1,1,1,0,0,20260412,20261212
21811_20260412,1,1,1,1,1,0,0,20260412,20261212
21812_20260412,1,1,1,1,1,1,1,20260412,20261212
21813_20260412,1,1,1,1,1,1,1,20260412,20261212
23400_20260407,0,1,1,1,1,0,0,20260407,20260515
25600_20260316,1,1,1,1,1,1,0,20260316,20261212
25601_20260316,1,1,1,1,1,1,1,20260316,20261212
25620_20260316,1,1,1,1,1,1,1,20260316,20261212
25621_20260316,1,1,1,1,1,1,1,20260316,20261212
25622_20260316,1,1,1,1,1,1,1,20260316,20261212
25623_20260316,1,1,1,1,1,1,1,20260316,20261212
25624_20260316,1,1,1,1,1,1,1,20260316,20261212
25625_20260316,1,1,1,1,1,1,1,20260316,20261212
25673_20260316,1,1,1,1,1,1,1,20260316,20261212
26409_20260412,1,1,1,1,1,1,1,20260412,20261212
26414_20260412,1,1,1,1,1,1,1,20260412,20261212
30810_20260301,1,1,1,1,1,1,1,20260301,20261212
30811_20260301,1,1,1,1,1,0,0,20260301,20261212
30813_20260301,1,1,1,1,1,1,1,20260301,20261212
33400_20260411,0,0,0,0,0,1,0,20260411,20260501
33400_20260503,0,0,0,0,0,1,0,20260503,20260516
35600_20260316,1,1,1,1,1,1,0,20260316,20261212
35601_20260316,1,1,1,1,1,1,1,20260316,20261212
35620_20260316,1,1,1,1,1,1,1,20260316,20261212
35621_20260316,1,1,1,1,1,1,1,20260316,20261212
35622_20260316,1,1,1,1,1,1,1,20260316,20261212
35623_20260316,1,1,1,1,1,1,1,20260316,20261212
35624_20260316,1,1,1,1,1,1,1,20260316,20261212
35625_20260316,1,1,1,1,1,1,1,20260316,20261212
35657_20260427,1,1,1,1,0,0,0,20260427,20260514
35659_20260427,1,1,1,1,0,0,0,20260427,20260514
35700_20260412,0,0,0,0,0,0,1,20260412,20260426
35700_20260510,0,0,0,0,0,0,1,20260510,20260517
35758_20260411,0,0,0,0,0,1,0,20260411,20260425
35758_20260509,0,0,0,0,0,1,0,20260509,20260516
35760_20260411,0,0,0,0,0,1,0,20260411,20260425
35760_20260509,0,0,0,0,0,1,0,20260509,20260516
35762_20260411,0,0,0,0,0,1,1,20260411,20260426
35762_20260509,0,0,0,0,0,1,1,20260509,20260517
35900_20260412,0,0,0,0,0,0,1,20260412,20260426
35900_20260510,0,0,0,0,0,0,1,20260510,20260517
35907_20260412,0,0,0,0,0,0,1,20260412,20260426
35907_20260510,0,0,0,0,0,0,1,20260510,20260517
35911_20260412,0,0,0,0,0,0,1,20260412,20260426
35911_20260510,0,0,0,0,0,0,1,20260510,20260517
36001_20260621,1,0,0,0,0,0,1,20260621,20260629
36003_20260621,1,0,0,0,0,0,1,20260621,20260629
36005_20260628,0,0,0,0,0,0,1,20260628,20260628
36200_20260621,1,0,0,0,0,0,1,20260621,20260629
36202_20260621,1,0,0,0,0,0,1,20260621,20260629
36400_20260322,1,1,1,1,1,1,1,20260322,20261212
36403_20260322,1,1,1,1,1,1,1,20260322,20261212
36404_20260322,1,1,1,1,1,1,1,20260322,20261212
36405_20260322,1,1,1,1,1,0,0,20260322,20261212
36406_20260322,1,1,1,1,1,1,1,20260322,20261212
36407_20260322,1,1,1,1,1,1,1,20260322,20261212
36408_20260322,1,1,1,1,1,1,1,20260322,20261212
36409_20260322,1,1,1,1,1,1,1,20260322,20261212
36410_20260322,1,1,1,1,1,1,1,20260322,20261212
36411_20260322,1,1,1,1,1,1,1,20260322,20261212
36412_20260322,1,1,1,1,1,1,1,20260322,20261212
36413_20260322,1,1,1,1,1,1,1,20260322,20261212
36414_20260322,1,1,1,1,1,1,1,20260322,20261212
36415_20260322,1,1,1,1,1,1,1,20260322,20261212
36417_20260322,1,1,1,1,1,1,1,20260322,20261212
36466_20260420,1,1,1,1,1,0,0,20260420,20260424
36466_20260427,1,1,1,1,1,0,0,20260427,20260619
36568_20260623,0,1,1,1,1,1,0,20260623,20260704
38000_20260621,1,0,0,0,0,0,1,20260621,20260629
38002_20260621,1,0,0,0,0,0,1,20260621,20260629
38004_20260621,1,0,0,0,0,0,1,20260621,20260629
38006_20260628,0,0,0,0,0,0,1,20260628,20260628
38008_20260628,0,0,0,0,0,0,1,20260628,20260628
38202_20260623,0,1,1,1,1,1,0,20260623,20260704
39000_20260421,1,1,1,1,1,1,1,20260421,20260601
39001_20260421,1,1,1,1,1,1,1,20260421,20260601
39002_20260421,1,1,1,1,1,1,1,20260421,20260601
39003_20260421,1,1,1,1,1,1,1,20260421,20260601
39004_20260421,1,1,1,1,1,1,1,20260421,20260601
39005_20260421,1,1,1,1,1,1,1,20260421,20260601
39006_20260421,1,1,1,1,1,1,1,20260421,20260601
39007_20260421,1,1,1,1,1,1,1,20260421,20260601
39008_20260420,0,0,0,0,0,0,1,20260420,20260510
39008_20260524,0,0,0,0,0,0,1,20260524,20260531
39009_20260420,0,0,0,0,0,0,1,20260420,20260510
39009_20260524,0,0,0,0,0,0,1,20260524,20260531
39010_20260420,0,0,0,0,0,0,1,20260420,20260510
39010_20260524,0,0,0,0,0,0,1,20260524,20260531
39011_20260420,0,0,0,0,0,0,1,20260420,20260510
39011_20260524,0,0,0,0,0,0,1,20260524,20260531
39012_20260420,0,0,0,0,0,0,1,20260420,20260510
39012_20260524,0,0,0,0,0,0,1,20260524,20260531
39013_20260420,0,0,0,0,0,0,1,20260420,20260510
39013_20260524,0,0,0,0,0,0,1,20260524,20260531
39014_20260420,0,0,0,0,0,0,1,20260420,20260510
39014_20260524,0,0,0,0,0,0,1,20260524,20260531
39015_20260420,0,0,0,0,0,0,1,20260420,20260510
39015_20260524,0,0,0,0,0,0,1,20260524,20260531
39016_20260420,0,0,0,0,0,0,1,20260420,20260510
39016_20260524,0,0,0,0,0,0,1,20260524,20260531
39017_20260420,0,0,0,0,0,0,1,20260420,20260510
39017_20260524,0,0,0,0,0,0,1,20260524,20260531
39018_20260420,0,0,0,0,0,0,1,20260420,20260510
39018_20260524,0,0,0,0,0,0,1,20260524,20260531
39019_20260420,0,0,0,0,0,0,1,20260420,20260510
39019_20260524,0,0,0,0,0,0,1,20260524,20260531
39020_20260420,0,0,0,0,0,0,1,20260420,20260510
39020_20260524,0,0,0,0,0,0,1,20260524,20260531
39022_20260420,0,0,0,0,0,0,1,20260420,20260510
39022_20260524,0,0,0,0,0,0,1,20260524,20260531
39087_20260420,0,0,0,0,0,0,1,20260420,20260510
39087_20260524,0,0,0,0,0,0,1,20260524,20260531
39089_20260420,0,0,0,0,0,0,1,20260420,20260510
39089_20260524,0,0,0,0,0,0,1,20260524,20260531
39090_20260420,0,0,0,0,0,0,1,20260420,20260510
39090_20260524,0,0,0,0,0,0,1,20260524,20260531
39091_20260420,0,0,0,0,0,1,1,20260420,20260523
39091_20260530,0,0,0,0,0,1,1,20260530,20260531
39094_20260420,0,0,0,0,0,0,1,20260420,20260510
39094_20260524,0,0,0,0,0,0,1,20260524,20260531
39095_20260420,0,0,0,0,0,1,1,20260420,20260523
39095_20260530,0,0,0,0,0,1,1,20260530,20260531
39099_20260420,1,1,1,1,1,1,1,20260420,20260531
39100_20260420,0,0,0,0,0,1,1,20260420,20260523
39100_20260530,0,0,0,0,0,1,1,20260530,20260531
39101_20260420,1,1,1,1,1,1,1,20260420,20260531
39102_20260420,0,0,0,0,0,1,1,20260420,20260523
39102_20260530,0,0,0,0,0,1,1,20260530,20260531
39103_20260420,1,1,1,1,1,1,1,20260420,20260531
39104_20260420,1,1,1,1,1,1,1,20260420,20260531
39105_20260420,1,1,1,1,1,1,1,20260420,20260531
39106_20260420,1,1,1,1,1,1,1,20260420,20260531
39107_20260420,1,1,1,1,1,1,1,20260420,20260531
39108_20260420,1,1,1,1,1,1,1,20260420,20260531
39110_20260420,1,1,1,1,1,1,1,20260420,20260531
39201_20260710,0,0,0,0,1,1,1,20260710,20260712
39203_20260710,0,0,0,0,1,1,1,20260710,20260712
39205_20260710,0,0,0,0,1,1,1,20260710,20260712
39209_20260710,0,0,0,0,1,1,1,20260710,20260712
39211_20260710,0,0,0,0,1,1,1,20260710,20260712
39213_20260710,0,0,0,0,1,1,1,20260710,20260712
39950_20260710,0,0,0,0,1,1,1,20260710,20260712
39951_20260711,0,0,0,0,0,1,0,20260711,20260711
39952_20260710,0,0,0,0,1,1,1,20260710,20260712
39953_20260711,0,0,0,0,0,1,0,20260711,20260711
39954_20260710,0,0,0,0,1,1,1,20260710,20260712
39955_20260711,0,0,0,0,0,1,0,20260711,20260711
39957_20260711,0,0,0,0,0,1,0,20260711,20260711
39958_20260710,0,0,0,0,1,1,1,20260710,20260712
39959_20260711,0,0,0,0,0,1,0,20260711,20260711
39960_20260710,0,0,0,0,1,1,1,20260710,20260712
39961_20260711,0,0,0,0,0,1,0,20260711,20260711
39962_20260710,0,0,0,0,1,1,1,20260710,20260712
43400_20260411,0,0,0,0,0,1,0,20260411,20260501
43400_20260503,0,0,0,0,0,1,0,20260503,20260516
45601_20260403,0,0,0,0,1,1,1,20260403,20260429
45601_20260430,0,0,0,1,0,0,0,20260430,20260430
45601_20260501,0,0,0,0,1,0,1,20260501,20260602
45601_20260603,0,0,1,0,0,0,0,20260603,20260603
45601_20260604,0,0,0,1,1,0,1,20260604,20260608
45601_20260609,0,1,0,0,0,0,0,20260609,20260609
45601_20260610,1,1,1,0,1,1,1,20260610,20261212
